3846  0.097 [7.98, 70.58, 78, 80.97, 3, 2110, 19.20, 40]
3852  0.097 [7.98, 70.58, 78, 80.80, 3, 2110, 19.20, 40]
3906  0.097 [4.42, 70.58, 78, 79.59, 3, 2110, 19.20, 40]
3912  0.097 [7.49, 70.58, 78, 79.56, 3, 2110, 19.20, 40]
3915  0.097 [6.67, 70.58, 78, 79.56, 3, 2110, 19.20, 40]
3918  0.097 [7.26, 70.58, 78, 79.56, 3, 2110, 19.20, 40]
3922  0.097 [7.63, 70.58, 78, 79.56, 3, 2110, 19.20, 40]
3929  0.097 [4.73, 70.58, 78, 80.75, 3, 2110, 19.20, 40]
3933  0.097 [3.69, 70.58, 78, 80.75, 3, 2110, 19.20, 40]
3946  0.097 [3.69, 70.58, 78, 81.70, 3, 2110, 19.20, 40]
3948  0.097 [4.39, 70.58, 78, 81.70, 3, 2110, 19.20, 40]
3958  0.097 [4.71, 70.58, 78, 81.70, 3, 2110, 19.20, 40]
3963  0.097 [6.48, 70.58, 78, 80.29, 3, 2110, 19.20, 40]
3980  0.097 [5.13, 70.58, 78, 80.29, 3, 2110, 19.20, 40]
3981  0.097 [5.13, 70.58, 78, 80.29, 3, 2110, 19.20, 40]
3985  0.097 [5.13, 85.73, 78, 79.60, 3, 2110, 19.20, 40]
3998  0.097 [7.01, 85.73, 78, 79.60, 3, 2110, 19.20, 40]
Avg: 0.105 Std: 0.002 Best: 0.097 Worst: 0.318

0     0.313 [7.03, 130, 102, 70.27, 2, 2254, 23.50, 20]
1     0.313 [5.51, 130, 102, 70.27, 2, 2254, 23.50, 20]
2     0.350 [5.51, 130, 102, 76.50, 2, 1990, 14.90, 30]
7     0.313 [5.10, 127.11, 102, 72.22, 2, 2254, 23.50, 20]
10    0.405 [4.92, 254.50, 102, 74.85, 1, 3158, 19.50, 20]
11    0.474 [4.92, 389.44, 102, 78.44, 1, 3525, 19, 20]
12    0.518 [3.21, 389.44, 102, 72.36, 1, 3302, 15.50, 20]
13    0.474 [3.21, 389.44, 102, 76.26, 1, 3525, 19, 20]
14    0.405 [3.21, 289.96, 102, 74.23, 1, 3158, 19.50, 20]
15    0.518 [4.05, 289.96, 102, 72.41, 1, 3302, 15.50, 20]
16    0.449 [5.36, 289.96, 102, 81.05, 1, 3381, 18.70, 20]
17    0.449 [5.36, 336.64, 102, 81.05, 1, 3381, 18.70, 20]
18    0.116 [5.36, 86.42, 102, 81.05, 1, 2380, 20.70, 30]
23    0.116 [5.63, 86.42, 102, 81.83, 1, 2380, 20.70, 30]
30    0.122 [7.49, 265.74, 102, 76.25, 3, 2045, 18.50, 30]
56    0.122 [6.48, 121.60, 102, 77.93, 3, 2045, 18.50, 30]
78    0.122 [7.92, 230.97, 102, 76.81, 3, 2045, 18.50, 30]
80    0.122 [4.33, 337.24, 102, 76.81, 3, 2045, 18.50, 30]
138   0.122 [3.60, 191.18, 102, 77.16, 3, 2045, 18.50, 30]
139   0.122 [5.71, 169.60, 102, 77.16, 3, 2045, 18.50, 30]
165   0.122 [4.29, 364.41, 102, 76.69, 3, 2045, 18.50, 30]
168   0.122 [5.03, 364.41, 102, 77.18, 3, 2045, 18.50, 30]
183   0.116 [3.23, 105.07, 102, 79.22, 1, 2380, 20.70, 30]
