############# Mutation Rate: 0.1 #############
746   0.121 [5.94, 79.69, 102, 80.47, 3, 2025, 18.20, 40]
747   0.121 [3.98, 79.69, 102, 80.47, 3, 2025, 18.20, 40]
754   0.122 [5.01, 201.93, 102, 77.84, 3, 2045, 18.50, 30]
755   0.122 [5.01, 201.93, 102, 77.84, 3, 2045, 18.50, 30]
885   0.116 [3.83, 90.29, 102, 78.43, 1, 2380, 20.70, 30]
916   0.122 [6.60, 234.92, 102, 76.34, 3, 2045, 18.50, 30]
918   0.122 [6.60, 290.03, 102, 76.34, 3, 2045, 18.50, 30]
919   0.122 [3.65, 290.03, 102, 76.34, 3, 2045, 18.50, 30]
936   0.122 [4.57, 368.20, 102, 77.21, 3, 2045, 18.50, 30]
937   0.122 [4.57, 368.20, 102, 77.22, 3, 2045, 18.50, 30]
938   0.122 [7.24, 368.20, 102, 77.22, 3, 2045, 18.50, 30]
1011  0.116 [3.34, 83.53, 102, 78.53, 1, 2380, 20.70, 30]
1013  0.116 [3.88, 83.53, 102, 78.53, 1, 2380, 20.70, 30]
1040  0.194 [6.40, 141.11, 102, 75.06, 3, 1990, 17, 30]
1041  0.194 [7.09, 141.11, 102, 75.06, 3, 1990, 17, 30]
1042  0.194 [6.42, 141.11, 102, 75.06, 3, 1990, 17, 30]
1043  0.194 [6.42, 186.39, 102, 75.06, 3, 1990, 17, 30]
1057  0.194 [5.55, 278.36, 102, 75.06, 3, 1990, 17, 30]
1058  0.205 [5.55, 278.36, 102, 79.13, 3, 2290, 17, 30]
1059  0.205 [5.55, 190.20, 102, 79.13, 3, 2290, 17, 30]
1060  0.205 [5.55, 85.52, 102, 79.13, 3, 2290, 17, 30]
1061  0.205 [7.20, 85.52, 102, 79.13, 3, 2290, 17, 30]
1062  0.121 [7.20, 85.52, 102, 81.84, 3, 2025, 18.20, 40]
1063  0.121 [7.91, 85.52, 102, 81.84, 3, 2025, 18.20, 40]
1064  0.121 [6.19, 85.52, 102, 81.84, 3, 2025, 18.20, 40]
1135  0.122 [6.49, 287.45, 102, 76.71, 3, 2045, 18.50, 30]
1136  0.122 [5.86, 287.45, 102, 76.71, 3, 2045, 18.50, 30]
1137  0.122 [5.86, 287.45, 102, 76.71, 3, 2045, 18.50, 30]
1147  0.122 [5.63, 287.45, 102, 75.91, 3, 2045, 18.50, 30]
1273  0.122 [7.72, 164.40, 102, 76.46, 3, 2045, 18.50, 30]
1277  0.122 [4.33, 129.29, 102, 76.86, 3, 2045, 18.50, 30]
1278  0.122 [5.72, 129.29, 102, 76.86, 3, 2045, 18.50, 30]
1297  0.116 [3.42, 111.02, 102, 80.73, 1, 2380, 20.70, 30]
1298  0.116 [3.42, 83.92, 102, 80.73, 1, 2380, 20.70, 30]
1524  0.122 [7.23, 394.36, 102, 77.33, 3, 2045, 18.50, 30]
1525  0.122 [7.23, 394.36, 102, 77.33, 3, 2045, 18.50, 30]
1575  0.116 [3.01, 83.84, 102, 78.77, 1, 2380, 20.70, 30]
1641  0.194 [4.27, 104.53, 102, 75.10, 3, 1990, 17, 30]
1642  0.194 [4.27, 245.95, 102, 75.10, 3, 1990, 17, 30]
1679  0.205 [3.20, 440.18, 102, 80.29, 3, 2290, 17, 30]
1680  0.205 [3.20, 389.81, 102, 80.29, 3, 2290, 17, 30]
1681  0.205 [3.20, 438.74, 102, 80.29, 3, 2290, 17, 30]
1684  0.116 [3.20, 95.31, 102, 80.29, 1, 2380, 20.70, 30]
1691  0.195 [5.58, 112.08, 102, 76.81, 1, 2051, 17, 30]
1706  0.205 [6.75, 150.82, 102, 80.37, 3, 2290, 17, 30]
1707  0.205 [4.44, 150.82, 102, 80.37, 3, 2290, 17, 30]
1708  0.205 [4.44, 137.92, 102, 80.37, 3, 2290, 17, 30]
1709  0.205 [4.44, 137.92, 102, 80.37, 3, 2290, 17, 30]
1710  0.205 [4.44, 357.28, 102, 80.37, 3, 2290, 17, 30]
